profile,context,term,obligation,note
RO-Crate 1.2 context,,http://schema.org/childTaxon,named in context,childTaxon
RO-Crate 1.2 context,,http://schema.org/children,named in context,children
RO-Crate 1.2 context,,http://schema.org/cholesterolContent,named in context,cholesterolContent
RO-Crate 1.2 context,,http://schema.org/circle,named in context,circle
RO-Crate 1.2 context,,http://schema.org/citation,named in context,citation
RO-Crate 1.2 context,,http://schema.org/claimInterpreter,named in context,claimInterpreter
RO-Crate 1.2 context,,http://schema.org/claimReviewed,named in context,claimReviewed
RO-Crate 1.2 context,,http://schema.org/clincalPharmacology,named in context,clincalPharmacology
RO-Crate 1.2 context,,http://schema.org/clinicalPharmacology,named in context,clinicalPharmacology
RO-Crate 1.2 context,,http://schema.org/clipNumber,named in context,clipNumber
RO-Crate 1.2 context,,http://schema.org/closes,named in context,closes
RO-Crate 1.2 context,,http://schema.org/coach,named in context,coach
RO-Crate 1.2 context,,http://schema.org/code,named in context,code
RO-Crate 1.2 context,,http://schema.org/codeRepository,named in context,codeRepository
RO-Crate 1.2 context,,http://schema.org/codeSampleType,named in context,codeSampleType
RO-Crate 1.2 context,,http://schema.org/codeValue,named in context,codeValue
RO-Crate 1.2 context,,http://schema.org/codingSystem,named in context,codingSystem
RO-Crate 1.2 context,,http://schema.org/colleague,named in context,colleague
RO-Crate 1.2 context,,http://schema.org/colleagues,named in context,colleagues
RO-Crate 1.2 context,,http://schema.org/collection,named in context,collection
RO-Crate 1.2 context,,http://schema.org/collectionSize,named in context,collectionSize
RO-Crate 1.2 context,,http://schema.org/color,named in context,color
RO-Crate 1.2 context,,http://schema.org/colorist,named in context,colorist
RO-Crate 1.2 context,,http://schema.org/comment,named in context,comment
RO-Crate 1.2 context,,http://schema.org/commentCount,named in context,commentCount
RO-Crate 1.2 context,,http://schema.org/commentText,named in context,commentText
RO-Crate 1.2 context,,http://schema.org/commentTime,named in context,commentTime
RO-Crate 1.2 context,,http://schema.org/competencyRequired,named in context,competencyRequired
RO-Crate 1.2 context,,http://schema.org/competitor,named in context,competitor
RO-Crate 1.2 context,,http://schema.org/composer,named in context,composer
RO-Crate 1.2 context,,http://schema.org/comprisedOf,named in context,comprisedOf
RO-Crate 1.2 context,,http://schema.org/conditionsOfAccess,named in context,conditionsOfAccess
RO-Crate 1.2 context,,http://schema.org/confirmationNumber,named in context,confirmationNumber
RO-Crate 1.2 context,,http://schema.org/connectedTo,named in context,connectedTo
RO-Crate 1.2 context,,http://schema.org/constraintProperty,named in context,constraintProperty
RO-Crate 1.2 context,,http://schema.org/contactOption,named in context,contactOption
RO-Crate 1.2 context,,http://schema.org/contactPoint,named in context,contactPoint
RO-Crate 1.2 context,,http://schema.org/contactPoints,named in context,contactPoints
RO-Crate 1.2 context,,http://schema.org/contactType,named in context,contactType
RO-Crate 1.2 context,,http://schema.org/contactlessPayment,named in context,contactlessPayment
RO-Crate 1.2 context,,http://schema.org/containedIn,named in context,containedIn
RO-Crate 1.2 context,,http://schema.org/containedInPlace,named in context,containedInPlace
RO-Crate 1.2 context,,http://schema.org/containsPlace,named in context,containsPlace
RO-Crate 1.2 context,,http://schema.org/containsSeason,named in context,containsSeason
RO-Crate 1.2 context,,http://schema.org/contentLocation,named in context,contentLocation
RO-Crate 1.2 context,,http://schema.org/contentRating,named in context,contentRating
RO-Crate 1.2 context,,http://schema.org/contentReferenceTime,named in context,contentReferenceTime
RO-Crate 1.2 context,,http://schema.org/contentSize,named in context,contentSize
RO-Crate 1.2 context,,http://schema.org/contentType,named in context,contentType
RO-Crate 1.2 context,,http://schema.org/contentUrl,named in context,contentUrl
RO-Crate 1.2 context,,http://schema.org/contraindication,named in context,contraindication
RO-Crate 1.2 context,,http://schema.org/contributor,named in context,contributor
RO-Crate 1.2 context,,http://schema.org/cookTime,named in context,cookTime
RO-Crate 1.2 context,,http://schema.org/cookingMethod,named in context,cookingMethod
RO-Crate 1.2 context,,http://schema.org/copyrightHolder,named in context,copyrightHolder
RO-Crate 1.2 context,,http://schema.org/copyrightNotice,named in context,copyrightNotice
RO-Crate 1.2 context,,http://schema.org/copyrightYear,named in context,copyrightYear
RO-Crate 1.2 context,,http://schema.org/correction,named in context,correction
RO-Crate 1.2 context,,http://schema.org/correctionsPolicy,named in context,correctionsPolicy
RO-Crate 1.2 context,,http://schema.org/costCategory,named in context,costCategory
RO-Crate 1.2 context,,http://schema.org/costCurrency,named in context,costCurrency
RO-Crate 1.2 context,,http://schema.org/costOrigin,named in context,costOrigin
RO-Crate 1.2 context,,http://schema.org/costPerUnit,named in context,costPerUnit
RO-Crate 1.2 context,,http://schema.org/countriesNotSupported,named in context,countriesNotSupported
RO-Crate 1.2 context,,http://schema.org/countriesSupported,named in context,countriesSupported
RO-Crate 1.2 context,,http://schema.org/countryOfAssembly,named in context,countryOfAssembly
RO-Crate 1.2 context,,http://schema.org/countryOfLastProcessing,named in context,countryOfLastProcessing
RO-Crate 1.2 context,,http://schema.org/countryOfOrigin,named in context,countryOfOrigin
RO-Crate 1.2 context,,http://schema.org/course,named in context,course
RO-Crate 1.2 context,,http://schema.org/courseCode,named in context,courseCode
RO-Crate 1.2 context,,http://schema.org/courseMode,named in context,courseMode
RO-Crate 1.2 context,,http://schema.org/coursePrerequisites,named in context,coursePrerequisites
RO-Crate 1.2 context,,http://schema.org/courseSchedule,named in context,courseSchedule
RO-Crate 1.2 context,,http://schema.org/courseWorkload,named in context,courseWorkload
RO-Crate 1.2 context,,http://schema.org/coverageEndTime,named in context,coverageEndTime
RO-Crate 1.2 context,,http://schema.org/coverageStartTime,named in context,coverageStartTime
RO-Crate 1.2 context,,http://schema.org/creativeWorkStatus,named in context,creativeWorkStatus
RO-Crate 1.2 context,,http://schema.org/creator,named in context,creator
RO-Crate 1.2 context,,http://schema.org/credentialCategory,named in context,credentialCategory
RO-Crate 1.2 context,,http://schema.org/creditText,named in context,creditText
RO-Crate 1.2 context,,http://schema.org/creditedTo,named in context,creditedTo
RO-Crate 1.2 context,,http://schema.org/cssSelector,named in context,cssSelector
RO-Crate 1.2 context,,http://schema.org/currenciesAccepted,named in context,currenciesAccepted
RO-Crate 1.2 context,,http://schema.org/currency,named in context,currency
RO-Crate 1.2 context,,http://schema.org/currentExchangeRate,named in context,currentExchangeRate
RO-Crate 1.2 context,,http://schema.org/customer,named in context,customer
RO-Crate 1.2 context,,http://schema.org/customerRemorseReturnFees,named in context,customerRemorseReturnFees
RO-Crate 1.2 context,,http://schema.org/customerRemorseReturnLabelSource,named in context,customerRemorseReturnLabelSource
RO-Crate 1.2 context,,http://schema.org/customerRemorseReturnShippingFeesAmount,named in context,customerRemorseReturnShippingFeesAmount
RO-Crate 1.2 context,,http://schema.org/cutoffTime,named in context,cutoffTime
RO-Crate 1.2 context,,http://schema.org/cvdCollectionDate,named in context,cvdCollectionDate
RO-Crate 1.2 context,,http://schema.org/cvdFacilityCounty,named in context,cvdFacilityCounty
RO-Crate 1.2 context,,http://schema.org/cvdFacilityId,named in context,cvdFacilityId
RO-Crate 1.2 context,,http://schema.org/cvdNumBeds,named in context,cvdNumBeds
RO-Crate 1.2 context,,http://schema.org/cvdNumBedsOcc,named in context,cvdNumBedsOcc
RO-Crate 1.2 context,,http://schema.org/cvdNumC19Died,named in context,cvdNumC19Died
RO-Crate 1.2 context,,http://schema.org/cvdNumC19HOPats,named in context,cvdNumC19HOPats
RO-Crate 1.2 context,,http://schema.org/cvdNumC19HospPats,named in context,cvdNumC19HospPats
RO-Crate 1.2 context,,http://schema.org/cvdNumC19MechVentPats,named in context,cvdNumC19MechVentPats
RO-Crate 1.2 context,,http://schema.org/cvdNumC19OFMechVentPats,named in context,cvdNumC19OFMechVentPats
RO-Crate 1.2 context,,http://schema.org/cvdNumC19OverflowPats,named in context,cvdNumC19OverflowPats
RO-Crate 1.2 context,,http://schema.org/cvdNumICUBeds,named in context,cvdNumICUBeds
RO-Crate 1.2 context,,http://schema.org/cvdNumICUBedsOcc,named in context,cvdNumICUBedsOcc
RO-Crate 1.2 context,,http://schema.org/cvdNumTotBeds,named in context,cvdNumTotBeds
RO-Crate 1.2 context,,http://schema.org/cvdNumVent,named in context,cvdNumVent
RO-Crate 1.2 context,,http://schema.org/cvdNumVentUse,named in context,cvdNumVentUse
RO-Crate 1.2 context,,http://schema.org/dataFeedElement,named in context,dataFeedElement
RO-Crate 1.2 context,,http://schema.org/dataset,named in context,dataset
RO-Crate 1.2 context,,http://schema.org/datasetTimeInterval,named in context,datasetTimeInterval
RO-Crate 1.2 context,,http://schema.org/dateCreated,named in context,dateCreated
RO-Crate 1.2 context,,http://schema.org/dateDeleted,named in context,dateDeleted
RO-Crate 1.2 context,,http://schema.org/dateIssued,named in context,dateIssued
RO-Crate 1.2 context,,http://schema.org/dateModified,named in context,dateModified
RO-Crate 1.2 context,,http://schema.org/datePosted,named in context,datePosted
RO-Crate 1.2 context,,http://schema.org/datePublished,named in context,datePublished
RO-Crate 1.2 context,,http://schema.org/dateRead,named in context,dateRead
RO-Crate 1.2 context,,http://schema.org/dateReceived,named in context,dateReceived
RO-Crate 1.2 context,,http://schema.org/dateSent,named in context,dateSent
RO-Crate 1.2 context,,http://schema.org/dateVehicleFirstRegistered,named in context,dateVehicleFirstRegistered
RO-Crate 1.2 context,,http://schema.org/dateline,named in context,dateline
RO-Crate 1.2 context,,http://schema.org/dayOfWeek,named in context,dayOfWeek
RO-Crate 1.2 context,,http://schema.org/deathDate,named in context,deathDate
RO-Crate 1.2 context,,http://schema.org/deathPlace,named in context,deathPlace
RO-Crate 1.2 context,,http://schema.org/defaultValue,named in context,defaultValue
RO-Crate 1.2 context,,http://schema.org/deliveryAddress,named in context,deliveryAddress
RO-Crate 1.2 context,,http://schema.org/deliveryLeadTime,named in context,deliveryLeadTime
RO-Crate 1.2 context,,http://schema.org/deliveryMethod,named in context,deliveryMethod
RO-Crate 1.2 context,,http://schema.org/deliveryStatus,named in context,deliveryStatus
RO-Crate 1.2 context,,http://schema.org/deliveryTime,named in context,deliveryTime
RO-Crate 1.2 context,,http://schema.org/department,named in context,department
RO-Crate 1.2 context,,http://schema.org/departureAirport,named in context,departureAirport
RO-Crate 1.2 context,,http://schema.org/departureBoatTerminal,named in context,departureBoatTerminal
RO-Crate 1.2 context,,http://schema.org/departureBusStop,named in context,departureBusStop
RO-Crate 1.2 context,,http://schema.org/departureGate,named in context,departureGate
RO-Crate 1.2 context,,http://schema.org/departurePlatform,named in context,departurePlatform
RO-Crate 1.2 context,,http://schema.org/departureStation,named in context,departureStation
RO-Crate 1.2 context,,http://schema.org/departureTerminal,named in context,departureTerminal
RO-Crate 1.2 context,,http://schema.org/departureTime,named in context,departureTime
RO-Crate 1.2 context,,http://schema.org/dependencies,named in context,dependencies
RO-Crate 1.2 context,,http://schema.org/depth,named in context,depth
RO-Crate 1.2 context,,http://schema.org/description,named in context,description
RO-Crate 1.2 context,,http://schema.org/device,named in context,device
RO-Crate 1.2 context,,http://schema.org/diagnosis,named in context,diagnosis
RO-Crate 1.2 context,,http://schema.org/diagram,named in context,diagram
RO-Crate 1.2 context,,http://schema.org/diet,named in context,diet
RO-Crate 1.2 context,,http://schema.org/dietFeatures,named in context,dietFeatures
RO-Crate 1.2 context,,http://schema.org/differentialDiagnosis,named in context,differentialDiagnosis
RO-Crate 1.2 context,,http://schema.org/directApply,named in context,directApply
RO-Crate 1.2 context,,http://schema.org/director,named in context,director
RO-Crate 1.2 context,,http://schema.org/directors,named in context,directors
RO-Crate 1.2 context,,http://schema.org/disambiguatingDescription,named in context,disambiguatingDescription
RO-Crate 1.2 context,,http://schema.org/discount,named in context,discount
RO-Crate 1.2 context,,http://schema.org/discountCode,named in context,discountCode
RO-Crate 1.2 context,,http://schema.org/discountCurrency,named in context,discountCurrency
RO-Crate 1.2 context,,http://schema.org/discusses,named in context,discusses
RO-Crate 1.2 context,,http://schema.org/discussionUrl,named in context,discussionUrl
RO-Crate 1.2 context,,http://schema.org/diseasePreventionInfo,named in context,diseasePreventionInfo
RO-Crate 1.2 context,,http://schema.org/diseaseSpreadStatistics,named in context,diseaseSpreadStatistics
RO-Crate 1.2 context,,http://schema.org/dissolutionDate,named in context,dissolutionDate
RO-Crate 1.2 context,,http://schema.org/distance,named in context,distance
RO-Crate 1.2 context,,http://schema.org/distinguishingSign,named in context,distinguishingSign
RO-Crate 1.2 context,,http://schema.org/distribution,named in context,distribution
